second,Volt1
-6.2162e-05,-3.135678358284
-6.21552e-05,-2.974874339998
-6.21484e-05,-3.087437152909
-6.21416e-05,-3.135678358376
-6.21348e-05,-3.135678358376
-6.2128e-05,-3.055276349187
-6.21212e-05,-3.055276349187
-6.21144e-05,-2.98291454087
-6.21076e-05,-3.087437152816
-6.21008e-05,-3.143718559156
-6.2094e-05,-3.135678358376
-6.20872e-05,-3.023115545419
-6.20804e-05,-3.00703514372
-6.20736e-05,-2.966834139032
-6.20668e-05,-2.830150723411
-6.206e-05,-2.814070321712
-6.20532e-05,-2.492462284863
-6.20464e-05,-2.492462284863
-6.20396e-05,-2.412060275674
-6.20328e-05,-2.484422084084
-6.2026e-05,-2.73366831243
-6.20192e-05,-2.958793938347
-6.20124e-05,-3.119597956632
-6.20056e-05,-3.119597955978
-6.19988e-05,-0.321608035355
-6.1992e-05,0.723618082796
-6.19852e-05,0.755778886471
-6.19784e-05,0.739698484446
-6.19716e-05,0.739698484634
-6.19648e-05,0.932663306688
-6.1958e-05,1.045226119459
-6.19512e-05,1.214070338897
-6.19444e-05,1.511557772849
-6.19376e-05,1.857286412316
-6.19308e-05,2.315577864929
-6.1924e-05,2.693467307977
-6.19172e-05,2.910552732694
-6.19104e-05,2.90251253168
-6.19036e-05,2.894472330809
-6.18968e-05,2.709547709627
-6.189e-05,2.492462284722
-6.18832e-05,1.969849224898
-6.18764e-05,1.591959781803
-6.18696e-05,1.117587927682
-6.18628e-05,0.723618082466
-6.1856e-05,0.48241205504
-6.18492e-05,0.402010045946
-6.18424e-05,0.546733662581
-6.18356e-05,0.643216073513
-6.18288e-05,0.988944713074
-6.1822e-05,1.447236165547
-6.18152e-05,1.913567818891
-6.18084e-05,2.251256257296
-6.18016e-05,2.998994942897
-6.17948e-05,3.151758760166
-6.1788e-05,3.296482376944
-6.17812e-05,3.553768806207
-6.17744e-05,3.618090413511
-6.17676e-05,3.280401974821
-6.17608e-05,2.982914540774
-6.1754e-05,2.65326630286
-6.17472e-05,1.953768823248
-6.17404e-05,1.463316567147
-6.17336e-05,1.206030137837
-6.17268e-05,1.01306531564
-6.172e-05,0.964824110365
-6.17132e-05,1.045226119459
-6.17064e-05,1.262311544413
-6.16996e-05,1.511557772899
-6.16928e-05,1.760804001386
-6.1686e-05,2.170854248154
-6.16792e-05,2.420100476737
-6.16724e-05,2.701507508947
-6.16656e-05,2.990954741932
-6.16588e-05,3.135678358376
-6.1652e-05,3.216080367469
-6.16452e-05,3.248241171096
-6.16384e-05,2.765829115913
-6.16316e-05,2.588944695745
-6.16248e-05,2.154773846076
-6.1618e-05,1.849246211302
-6.16112e-05,1.71256279568
-6.16044e-05,0.514572857893
-6.15976e-05,-2.669346705176
-6.15908e-05,-3.071356751218
-6.1584e-05,-3.055276349187
-6.15772e-05,-2.926633134339
-6.15704e-05,-2.661306504112
-6.15636e-05,-2.52462308849
-6.15568e-05,-2.331658266485
-6.155e-05,-2.010050229728
-6.15432e-05,-1.897487416766
-6.15364e-05,-1.704522594712
-6.15296e-05,-1.535678375561
-6.15228e-05,-1.415075361583
-6.1516e-05,-1.286432147123
-6.15092e-05,-1.23819094161
-6.15024e-05,-1.294472347896
-6.14956e-05,-1.447236165404
-6.14888e-05,-1.744723599355
-6.1482e-05,-1.929648220539
-6.14752e-05,-1.929648220539
-6.14684e-05,-1.913567818799
-6.14616e-05,-2.170854248106
-6.14548e-05,-2.235175855507
-6.1448e-05,-2.37185927103
-6.14412e-05,-2.235175855409
-6.14344e-05,-2.170854248106
-6.14276e-05,-1.993969827792
-6.14208e-05,-1.905527617733
-6.1414e-05,-1.849246211203
-6.14072e-05,-1.720602996746
-6.14004e-05,-1.495477370869
-6.13936e-05,-1.519597973625
-6.13868e-05,-1.447236165404
-6.138e-05,-1.326633151571
-6.13732e-05,-1.431155763517
-6.13664e-05,-1.511557772854
-6.13596e-05,-1.398994959842
-6.13528e-05,-1.688442192972
-6.1346e-05,-1.929648220539
-6.13392e-05,-1.985929627021
-6.13324e-05,-1.961809024264
-6.13256e-05,-2.090452238917
-6.13188e-05,-2.090452238917
-6.1312e-05,-2.130653243759
-6.13052e-05,-2.122613042445
-6.12984e-05,-1.857286412219
-6.12916e-05,-1.768844202161
-6.12848e-05,-1.825125608544
-6.1278e-05,-1.527638174494
-6.12712e-05,-1.423115562697
-6.12644e-05,-1.415075361679
-6.12576e-05,-1.366834156215
-6.12508e-05,-1.431155763616
-6.1244e-05,-1.447236165404
-6.12372e-05,-1.39899495999
-6.12304e-05,-1.527638174593
-6.12236e-05,-1.543718576531
-6.12168e-05,-1.712562795778
-6.121e-05,-1.527638174843
-6.12032e-05,-1.929648220539
-6.11964e-05,-1.961809024265
-6.11896e-05,-2.170854248106
-6.11828e-05,-2.170854248106
-6.1176e-05,-2.251256257296
-6.11692e-05,-2.379899471898
-6.11624e-05,-2.251256257296
-6.11556e-05,-2.13869344423
-6.11488e-05,-2.203015051682
-6.1142e-05,-2.170854248106
-6.11352e-05,-2.170854248106
-6.11284e-05,-2.363819070211
-6.11216e-05,-2.339698467454
-6.11148e-05,-2.540703490477
-6.1108e-05,-2.452261280319
-6.11012e-05,-2.653266303241
-6.10944e-05,-2.797989919882
-6.10876e-05,-2.894472330809
-6.10808e-05,-3.079396951994
-6.1074e-05,-3.216080367515
-6.10672e-05,-3.135678358376
-6.10604e-05,-3.087437152913
-6.10536e-05,-3.135678358376
-6.10468e-05,-3.135678358376
-6.104e-05,-2.894472330809
-6.10332e-05,-2.926633134585
-6.10264e-05,-2.982914540866
-6.10196e-05,-2.81407032162
-6.10128e-05,-2.894472330809
-6.1006e-05,-2.814070321721
-6.09992e-05,-2.918592933515
-6.09924e-05,-2.926633134535
-6.09856e-05,-3.055276349187
-6.09788e-05,-3.119597956589
-6.0972e-05,-3.015075344643
-6.09652e-05,-3.135678358376
-6.09584e-05,-3.135678358376
-6.09516e-05,-3.151758760316
-6.09448e-05,-3.191959764757
-6.0938e-05,-3.216080367463
-6.09312e-05,-3.055276349187
-6.09244e-05,-3.071356750923
-6.09176e-05,-3.135678358376
-6.09108e-05,-3.071356750974
-6.0904e-05,-3.175879363022
-6.08972e-05,-3.135678358376
-6.08904e-05,-3.135678358376
-6.08836e-05,-3.055276349187
-6.08768e-05,-3.047236148422
-6.087e-05,-3.055276349187
-6.08632e-05,-3.167839162154
-6.08564e-05,-3.135678358376
-6.08496e-05,-3.127638157406
-6.08428e-05,-3.055276349187
-6.0836e-05,-3.015075344644
-6.08292e-05,-3.248241171087
-6.08224e-05,-3.127638157509
-6.08156e-05,-3.183919563941
-6.08088e-05,-3.159798961184
-6.0802e-05,-3.05527634929
-6.07952e-05,-3.216080367565
-6.07884e-05,-3.087437152914
-6.07816e-05,-2.990954741939
-6.07748e-05,-3.071356750973
-6.0768e-05,-3.175879362919
-6.07612e-05,-3.135678358376
-6.07544e-05,-3.208040166698
-6.07476e-05,-3.183919563941
-6.07408e-05,-3.159798961185
-6.0734e-05,-3.135678358376
-6.07272e-05,-3.248241171344
-6.07204e-05,-3.167839162104
-6.07136e-05,-3.135678358376
-6.07068e-05,-3.264321573182
-6.07e-05,-3.175879362919
-6.06932e-05,-3.151758760266
-6.06864e-05,-3.216080367565
-6.06796e-05,-3.039195947245
-6.06728e-05,-3.055276349187
-6.0666e-05,-2.97487434005
-6.06592e-05,-3.055276349187
-6.06524e-05,-2.878391929075
-6.06456e-05,-2.974874339998
-6.06388e-05,-3.103517554805
-6.0632e-05,-3.055276349187
-6.06252e-05,-2.926633134589
-6.06184e-05,-3.055276349187
-6.06116e-05,-2.926633134432
-6.06048e-05,-3.023115545616
-6.0598e-05,-2.974874339998
-6.05912e-05,-3.031155746483
-6.05844e-05,-3.007035143726
-6.05776e-05,-3.191959764651
-6.05708e-05,-2.974874339998
-6.0564e-05,-3.095477353729
-6.05572e-05,-2.910552732699
-6.05504e-05,-2.974874339998
-6.05436e-05,-2.894472330809
-6.05368e-05,-2.942713536427
-6.053e-05,-2.733668312536
-6.05232e-05,-2.894472330809
-6.05164e-05,-2.926633134537
-6.05096e-05,-2.894472330809
-6.05028e-05,-3.087437153021
-6.0496e-05,-2.974874339998
-6.04892e-05,-2.894472330809
-6.04824e-05,-2.894472330809
-6.04756e-05,-2.958793938054
-6.04688e-05,-2.918592933618
-6.0462e-05,-3.055276349081
-6.04552e-05,-2.950753737294
-6.04484e-05,-2.910552732541
-6.04416e-05,-2.749748714374
-6.04348e-05,-2.958793938213
-6.0428e-05,-2.894472330809
-6.04212e-05,-2.9105527327
-6.04144e-05,-2.902512531674
-6.04076e-05,-2.974874339998
-6.04008e-05,-0.570854264552
-6.0394e-05,1.366834156268
-6.03872e-05,1.559798978375
-6.03804e-05,1.591959782051
-6.03736e-05,1.463316567349
-6.03668e-05,1.672361791187
-6.036e-05,1.608040183889
-6.03532e-05,1.704522594863
-6.03464e-05,1.696482393837
-6.03396e-05,1.768844202161
-6.03328e-05,1.632160786593
-6.0326e-05,1.768844202107
-6.03192e-05,1.744723599458
-6.03124e-05,1.688442192972
-6.03056e-05,1.921608019567
-6.02988e-05,1.913567818755
-6.0292e-05,1.809045206809
-6.02852e-05,1.801005005944
-6.02784e-05,2.074371837187
-6.02716e-05,1.945728622484
-6.02648e-05,1.95376882335
-6.0258e-05,1.929648220539
-6.02512e-05,1.929648220539
-6.02444e-05,2.090452238917
-6.02376e-05,2.170854248106
-6.02308e-05,2.042211033296
-6.0224e-05,2.130653243458
-6.02172e-05,2.010050229728
-6.02104e-05,2.010050229728
-6.02036e-05,2.010050229728
-6.01968e-05,2.114572841728
-6.019e-05,2.090452238863
-6.01832e-05,2.122613042701
-6.01764e-05,2.058291435188
-6.01696e-05,2.010050229728
-6.01628e-05,2.074371837134
-6.0156e-05,2.090452239026
-6.01492e-05,2.106532640809
-6.01424e-05,2.170854248106
-6.01356e-05,2.122613042539
-6.01288e-05,2.227135654485
-6.0122e-05,2.090452239026
-6.01152e-05,2.194974850809
-6.01084e-05,2.154773846106
-6.01016e-05,2.170854248106
-6.00948e-05,2.106532640701
-6.0088e-05,2.130653243458
-6.00812e-05,2.203015051891
-6.00744e-05,2.114572841511
-6.00676e-05,2.251256257296
-6.00608e-05,2.066331636106
-6.0054e-05,2.170854248106
-6.00472e-05,2.058291435133
-6.00404e-05,2.058291435187
-6.00336e-05,1.929648220539
-6.00268e-05,1.929648220539
